,longitud,latitud
38435,-3.6876512,40.4592776
38433,-3.6878888,40.4592937
13594,-3.6865453,40.4595611
38439,-3.6856349,40.4598942
13592,-3.6865089,40.4599449
38438,-3.6855998,40.4602324
2616,-3.6868119,40.4605477
504,-3.6872821,40.4605707
54664,-3.7006827,40.4587309
50963,-3.7006319,40.4587874
54655,-3.700007,40.4588309
44013,-3.6999035,40.4589053
31461,-3.6996998,40.4590515
13545,-3.7005483,40.4590725
13544,-3.7006103,40.459105
13521,-3.7001031,40.4591955
13522,-3.7000473,40.4592582
13523,-3.7001174,40.4593114
48138,-3.7016189,40.4579479
48137,-3.7015012,40.457968
48143,-3.7014211,40.4580042
48142,-3.7014567,40.4580186
48141,-3.7014967,40.4580252
8541,-3.7008047,40.4580388
54426,-3.7015955,40.4581498
51100,-3.7010214,40.4593688
8125,-3.7009365,40.4599347
13425,-3.7015247,40.460102
24566,-3.6995892,40.4592207
51202,-3.6992967,40.4592795
24567,-3.699459,40.4593406
51113,-3.6993985,40.4593892
51114,-3.6993439,40.4594369
51153,-3.6991661,40.4595454
51118,-3.6995782,40.4596514
13563,-3.6995586,40.4596642
25019,-3.6993431,40.4597704
13566,-3.6993854,40.4597985
13524,-3.6999251,40.4593389
15588,-3.6998559,40.4593914
51116,-3.6998149,40.4594598
13525,-3.7001592,40.4594682
13526,-3.7002391,40.4595133
40977,-3.7005716,40.459537
13527,-3.7003241,40.4595627
13529,-3.7005637,40.4597099
13561,-3.6998179,40.4598822
13565,-3.6997809,40.4599923
13562,-3.6995959,40.4598
44438,-3.6994571,40.4598495
10435,-3.6992188,40.4598799
10434,-3.6992841,40.4598967
51115,-3.6987784,40.4599928
51117,-3.6987566,40.4600129
12974,-3.6989715,40.460213
12971,-3.6989377,40.4602553
22539,-3.6987488,40.4605102
15611,-3.699033,40.4606592
51112,-3.6986467,40.4601286
29071,-3.6976158,40.4601933
12972,-3.697736,40.4602093
17589,-3.6980101,40.4603185
46404,-3.6984412,40.4603264
8542,-3.6983167,40.4603904
41978,-3.6986373,40.4605563
38476,-3.6974421,40.4606007
38475,-3.6975155,40.46062
2398,-3.6981353,40.460783
13564,-3.6998546,40.4600235
13556,-3.7001686,40.4600448
13557,-3.7004217,40.4601708
13555,-3.7006868,40.4602836
13856,-3.6997853,40.4604354
19262,-3.6997806,40.4610568
13701,-3.7001044,40.4611236
13700,-3.7000483,40.4611902
13702,-3.7002889,40.4613506
13703,-3.7003325,40.4613724
19258,-3.6991021,40.4606955
19259,-3.6991926,40.460743
19260,-3.6993079,40.4608034
19261,-3.6995829,40.4609468
19256,-3.698756,40.4609844
51251,-3.6988536,40.4610402
46519,-3.6987674,40.4610572
19257,-3.6991745,40.4612027
19255,-3.6994883,40.4614191
19254,-3.699609,40.4614701
51119,-3.6986313,40.460951
8543,-3.6984164,40.4609695
5358,-3.6975602,40.4610164
17579,-3.698339,40.4611008
17572,-3.6979906,40.4611096
17586,-3.6983492,40.4611369
38747,-3.6982727,40.4612867
23277,-3.6978677,40.4613466
26645,-3.698233,40.4613699
17591,-3.6978591,40.4613718
13583,-3.7011007,40.4605959
13584,-3.7011736,40.4606287
13576,-3.7014718,40.4606525
13645,-3.7008764,40.4610496
43287,-3.7011775,40.4610627
13747,-3.7010286,40.461306
13627,-3.7014951,40.4613973
27953,-3.7009377,40.4618322
13628,-3.7011766,40.4618324
13629,-3.7012527,40.4618804
20732,-3.6893096,40.4592665
46651,-3.688962,40.4593199
31270,-3.6893394,40.45937
26033,-3.6889557,40.4594688
38434,-3.6883969,40.4594717
14690,-3.6882065,40.4595399
15488,-3.689218,40.4603592
24383,-3.6907229,40.4605055
24116,-3.6883463,40.4606244
24353,-3.6891257,40.4606686
12934,-3.6915732,40.4593068
20623,-3.6916347,40.4593134
12941,-3.6912411,40.45944
12935,-3.692349,40.4594634
3393,-3.692679,40.4595155
12939,-3.6918056,40.4596137
23893,-3.6918002,40.459781
23182,-3.6929793,40.4604899
24380,-3.6908527,40.4607778
24379,-3.6915757,40.4609661
24382,-3.6905365,40.4607128
24381,-3.6906923,40.4607293
46645,-3.6890872,40.460787
46644,-3.6890822,40.4608539
46643,-3.689078,40.4609256
24354,-3.6891115,40.4609455
24384,-3.6904814,40.4609686
46642,-3.6890716,40.4609833
33674,-3.6905779,40.4610289
22966,-3.6904855,40.4610608
24117,-3.6881036,40.4606137
41363,-3.6855948,40.4606411
24577,-3.6867845,40.4607672
43153,-3.6874703,40.4607935
53056,-3.685882,40.4608998
23115,-3.6880633,40.4610168
15463,-3.6876972,40.4611179
30057,-3.6863956,40.4611477
30058,-3.6864686,40.4611512
35430,-3.6866108,40.4611639
15464,-3.6925353,40.4610746
24378,-3.6915074,40.4615898
23662,-3.6919756,40.4616547
43241,-3.6919695,40.4617215
24377,-3.691483,40.4618065
24376,-3.6914187,40.4619438
55636,-3.6914825,40.4619467
24375,-3.6914659,40.4622111
39566,-3.6918694,40.4622341
24374,-3.6915616,40.4623146
24011,-3.6879892,40.4614461
39788,-3.6862025,40.4617471
55932,-3.6865924,40.4618808
15814,-3.6879998,40.4620496
35431,-3.6876116,40.4620547
15480,-3.6858187,40.4621718
54276,-3.686552,40.4623327
30056,-3.6867586,40.4623344
23871,-3.6875902,40.4624068
13593,-3.6869192,40.4624514
25424,-3.6895353,40.4612365
24385,-3.6902864,40.4615972
53106,-3.688978,40.4617262
22970,-3.6888087,40.4617833
24386,-3.6903669,40.4618325
15813,-3.6881312,40.4620353
15812,-3.6882922,40.4620414
6212,-3.6903145,40.4621808
53105,-3.6889803,40.4626574
24387,-3.6902133,40.4626899
23870,-3.6875756,40.4625075
24053,-3.6857795,40.4625344
24054,-3.68594,40.4625375
25427,-3.6861522,40.4626304
23091,-3.6878976,40.4626793
24126,-3.6875504,40.4627087
32590,-3.6878952,40.4627307
15470,-3.6866927,40.4628503
24128,-3.6875365,40.462861
24125,-3.6875235,40.4630278
15742,-3.6930503,40.4625113
15461,-3.6915402,40.4625438
35034,-3.691832,40.4626976
22457,-3.6928255,40.4627211
24373,-3.6915206,40.4627385
13164,-3.6919796,40.4628403
10234,-3.6920438,40.4628704
24372,-3.6914848,40.4630033
24358,-3.6920374,40.4630196
41825,-3.6914436,40.4630974
44730,-3.6901702,40.4630346
13590,-3.6889356,40.463196
15489,-3.6901527,40.4632124
4161,-3.6882395,40.4632195
24129,-3.6883724,40.4632356
55635,-3.6906829,40.4633517
24121,-3.688179,40.4634705
51641,-3.6885488,40.4634914
51640,-3.6885797,40.4634938
24127,-3.6886583,40.4634968
24037,-3.6962205,40.4605158
15722,-3.696151,40.4606341
15725,-3.6965167,40.460715
15726,-3.6964665,40.4607273
15723,-3.6964197,40.460905
55323,-3.6973602,40.4615387
55324,-3.6972946,40.4616884
17587,-3.6973934,40.4622258
49355,-3.6960818,40.4622349
45999,-3.6963253,40.4622445
17592,-3.6978301,40.4614431
23276,-3.6978087,40.4614868
17576,-3.6977969,40.4615225
17588,-3.6977806,40.4615567
23275,-3.6977725,40.4615838
23181,-3.6977219,40.4616566
17573,-3.6975989,40.4617576
17580,-3.6976354,40.4617751
2399,-3.6976393,40.4617981
17581,-3.6975847,40.4618781
23883,-3.6938773,40.4610867
43240,-3.6937827,40.4614899
41826,-3.6937849,40.4617153
23885,-3.6937312,40.4618632
23894,-3.6937476,40.4619463
23892,-3.6934299,40.4620542
23882,-3.6937063,40.4620695
23884,-3.6935493,40.4623654
13163,-3.6936334,40.4625665
15041,-3.6943137,40.4629556
15043,-3.6949415,40.4609299
15603,-3.6957228,40.4615894
10951,-3.6957845,40.4617774
5359,-3.6953969,40.4623282
51903,-3.6950044,40.4630541
15042,-3.6951836,40.4635375
17596,-3.6960023,40.4637945
23222,-3.6959029,40.46392
23239,-3.6957861,40.464035
55327,-3.6956647,40.4640846
17593,-3.6973759,40.462253
17578,-3.6973154,40.4623496
17585,-3.6972097,40.4624584
23272,-3.6971073,40.462562
23271,-3.6970567,40.4626176
17575,-3.6969748,40.4626809
2400,-3.6969824,40.4627081
23237,-3.6973794,40.4627083
23270,-3.6967872,40.4629279
23236,-3.6971355,40.4630039
42786,-3.6973153,40.463004
15590,-3.6966864,40.4630252
23235,-3.6970252,40.4631214
23240,-3.6965694,40.4631539
25023,-3.6969001,40.4631906
23238,-3.6965059,40.4632499
23233,-3.6963743,40.4633881
23231,-3.6963537,40.4634116
70,-3.6967219,40.4634507
23230,-3.6963162,40.4634545
17594,-3.6939143,40.4630111
24363,-3.6942279,40.4630412
24362,-3.6943457,40.4631042
24361,-3.6944495,40.4631609
15047,-3.6944375,40.4632841
24364,-3.6937971,40.4634015
15468,-3.6937544,40.4634417
24365,-3.6936157,40.4636449
15764,-3.6935397,40.4637193
24366,-3.6933227,40.4639317
23226,-3.6962633,40.4635117
23234,-3.6965877,40.4635974
13162,-3.69732,40.4636024
16641,-3.6965502,40.4636459
2401,-3.6965007,40.4637031
17583,-3.6960763,40.4637044
23195,-3.6968872,40.4638022
23204,-3.6967807,40.4638037
16639,-3.6963785,40.4638319
23208,-3.6963447,40.4638544
13893,-3.6955452,40.4641979
2689,-3.6960063,40.4642212
23232,-3.6952839,40.464309
13894,-3.6952194,40.4643322
23221,-3.6951309,40.4643618
23218,-3.69577,40.4643632
16643,-3.6957287,40.4643835
15040,-3.6957179,40.4644021
25853,-3.6955491,40.4644422
24399,-3.6948567,40.4644461
23205,-3.6965275,40.4638736
16646,-3.6962966,40.4639091
23209,-3.6962679,40.463939
23203,-3.6966887,40.4639638
23210,-3.6962008,40.4640166
24840,-3.6965164,40.4640867
23212,-3.6960883,40.4641188
16642,-3.6960468,40.4642172
9418,-3.6971507,40.4644344
26478,-3.6966369,40.4650114
24371,-3.6917467,40.4631787
24615,-3.692619,40.4632672
24390,-3.6914156,40.4633068
24388,-3.6911619,40.4634085
24389,-3.6914139,40.46341
26397,-3.6930281,40.4634406
24359,-3.6921871,40.4637748
46288,-3.6928837,40.4638524
24368,-3.6927341,40.4640585
33725,-3.6920519,40.4640653
24124,-3.6878327,40.4631343
24120,-3.6875031,40.4631851
24123,-3.6879227,40.4632038
37761,-3.6881214,40.4632308
15815,-3.6869296,40.4633985
30113,-3.6874319,40.463429
24119,-3.6877198,40.4634462
24122,-3.6877139,40.4635138
39551,-3.685605,40.4639287
14610,-3.6877363,40.4642295
15466,-3.6887818,40.4635027
51639,-3.6888727,40.4635072
52011,-3.6889046,40.4635387
46143,-3.6889038,40.4636225
21798,-3.6883881,40.4650031
63,-3.689421,40.4651944
11199,-3.6894163,40.4651949
49356,-3.6903376,40.4653812
34235,-3.68872,40.4655448
44378,-3.6887649,40.4656937
24370,-3.6918847,40.4640688
24369,-3.6922576,40.4640981
24360,-3.692987,40.4642602
21466,-3.6929199,40.4653926
21465,-3.6926793,40.4654261
15458,-3.692459,40.4654626
21464,-3.6923456,40.4654822
21463,-3.6921863,40.4655034
21462,-3.6921323,40.4655146
48399,-3.6929547,40.4655334
42929,-3.6857635,40.464563
52924,-3.6878401,40.4647028
52925,-3.6865828,40.4649735
52926,-3.6859424,40.4650345
52928,-3.6880473,40.4652152
14609,-3.687345,40.4653342
52927,-3.6860734,40.4655871
42062,-3.6877289,40.4665079
44155,-3.6869851,40.4665921
2315,-3.6869808,40.4666366
21461,-3.6919696,40.4655582
21483,-3.6928104,40.4655818
21441,-3.6916022,40.4655852
21440,-3.6914246,40.4656012
21439,-3.6913294,40.4656165
21438,-3.6912732,40.4656242
21437,-3.6911649,40.4656405
21436,-3.6910478,40.4656666
21488,-3.6920107,40.4657154
21405,-3.6909254,40.4657265
12284,-3.6907456,40.465702
41716,-3.6896737,40.465805
21626,-3.6906605,40.4658052
21404,-3.69064,40.465874
10805,-3.6906199,40.465928
46043,-3.6883793,40.4659662
21402,-3.6906306,40.4660019
41714,-3.6889267,40.4660498
2407,-3.6904236,40.4660692
7568,-3.6905628,40.4661693
21487,-3.692053,40.465863
4858,-3.6929129,40.4659025
21486,-3.6921047,40.465983
21403,-3.6908668,40.466024
21485,-3.6921394,40.466085
21484,-3.6923437,40.4661611
46041,-3.6927418,40.4662509
21477,-3.6909602,40.466586
21476,-3.6910039,40.4666063
21475,-3.6910896,40.4666508
21489,-3.6905629,40.4663745
6584,-3.6887115,40.4663872
21490,-3.6907495,40.4664805
42063,-3.6885483,40.4665314
42064,-3.6891899,40.466601
31691,-3.6898291,40.4667323
42071,-3.689028,40.4668317
42069,-3.6892153,40.4668481
42057,-3.6907879,40.4669752
42058,-3.6907923,40.4669996
44154,-3.6868925,40.4666481
44153,-3.6867851,40.4666838
44152,-3.6867205,40.4666972
21840,-3.6866787,40.4667059
42051,-3.6876746,40.4667059
21839,-3.686366,40.4667669
42050,-3.6875945,40.4669979
39567,-3.6865066,40.4672565
53049,-3.6865795,40.4674769
2658,-3.6862626,40.4676518
17574,-3.6979832,40.4618909
23246,-3.697962,40.4619191
23273,-3.6975086,40.4620501
23274,-3.6974956,40.4620764
23184,-3.6978535,40.4620841
23245,-3.6978273,40.4621269
23244,-3.6977971,40.4622023
1049,-3.6986217,40.462233
23243,-3.6976454,40.4624269
15589,-3.697762,40.4624317
13704,-3.7004055,40.4614152
51000,-3.6999757,40.4616778
19252,-3.7000811,40.4616966
55562,-3.7004344,40.4617186
21153,-3.7002872,40.4617218
22537,-3.7003791,40.4618485
19251,-3.7006148,40.4619293
25021,-3.7003339,40.4622699
1443,-3.7000713,40.4642146
13715,-3.6999539,40.4648181
51104,-3.6986347,40.4624774
23242,-3.6975644,40.4625117
23241,-3.6975074,40.4625762
50967,-3.6977386,40.463109
25024,-3.6974414,40.463533
13166,-3.69806,40.46367
35664,-3.6982028,40.4645506
51489,-3.6975948,40.4645684
45907,-3.6977041,40.4645887
26477,-3.6974445,40.4650342
51103,-3.6991411,40.461573
51902,-3.6990452,40.4616985
15593,-3.6991101,40.4619342
622,-3.6987685,40.4620328
51137,-3.6987473,40.463396
15586,-3.6988565,40.4636384
13167,-3.69886,40.46461
41833,-3.699635,40.4653287
25856,-3.6991219,40.4659185
23253,-3.6987092,40.4672098
13716,-3.6983033,40.4652158
13712,-3.6980869,40.4653247
25857,-3.6986346,40.4666408
23213,-3.69745,40.4673122
21411,-3.6974675,40.4676009
46038,-3.6979882,40.4680989
46040,-3.6981153,40.4682176
18044,-3.6986566,40.4682418
8335,-3.6976167,40.4690564
25864,-3.6978208,40.4691445
15591,-3.7001273,40.4656127
13170,-3.7005,40.46584
15596,-3.7006258,40.4670511
23254,-3.7002227,40.4680566
23229,-3.7007044,40.4683045
25862,-3.7005721,40.4684698
21397,-3.6999679,40.4694571
21366,-3.6998681,40.4703475
21375,-3.7007134,40.4704101
21395,-3.6999166,40.4710164
2504,-3.6996284,40.4681078
25860,-3.6988644,40.4682083
21425,-3.6988923,40.4688947
21417,-3.6992669,40.4692064
21414,-3.6993803,40.469359
21412,-3.6994075,40.4693931
21373,-3.6990817,40.4694526
21369,-3.6987198,40.4697619
2405,-3.6995998,40.4697841
55510,-3.6987176,40.4698046
19879,-3.6979505,40.4707562
19880,-3.6979796,40.4708466
47408,-3.69829,40.4710119
19881,-3.6980417,40.4710717
19876,-3.6984263,40.4711196
19874,-3.698521,40.471191
19882,-3.6982929,40.4711986
19883,-3.6984493,40.4713619
40639,-3.6977972,40.4714548
46074,-3.6978717,40.4715035
21413,-3.6995411,40.4704791
21393,-3.6988106,40.4712126
19875,-3.6988481,40.4714227
19884,-3.6987396,40.4715688
19885,-3.6989134,40.4716481
19886,-3.6990033,40.4717562
46077,-3.6987444,40.4721387
19889,-3.6988007,40.4722741
19890,-3.6987643,40.472341
22647,-3.699358,40.4726023
21372,-3.6999154,40.4711576
15618,-3.7005561,40.4719431
19314,-3.7001926,40.4720838
19315,-3.7001075,40.4721087
22659,-3.6997581,40.4727816
22660,-3.6999045,40.4728058
22661,-3.6998408,40.4728143
22662,-3.6999824,40.47283
22663,-3.7001957,40.4729486
35370,-3.6998423,40.4731177
17924,-3.6931737,40.4640775
24367,-3.6930972,40.4641523
17582,-3.6945029,40.4645517
23206,-3.6945273,40.4645595
17590,-3.6942983,40.4646484
17595,-3.6940249,40.464744
50791,-3.6939364,40.464766
21394,-3.6943413,40.4649656
44671,-3.6933354,40.4649665
34233,-3.6945983,40.4652923
23219,-3.6955224,40.4644854
23227,-3.6954929,40.4644988
23228,-3.6954171,40.4645264
2402,-3.6953095,40.4645653
49276,-3.6957693,40.4645708
16638,-3.6951606,40.4646193
23223,-3.6951819,40.4646275
23224,-3.6951136,40.4646362
23225,-3.6947403,40.4647638
46037,-3.6951413,40.4650468
34232,-3.6945616,40.4653013
34231,-3.6946107,40.4653062
34230,-3.6945729,40.465317
21467,-3.6932292,40.4653217
21468,-3.6935384,40.4653709
21469,-3.6934423,40.4655228
21470,-3.6935007,40.4656458
21471,-3.6935574,40.4657511
21380,-3.694098,40.4658919
21423,-3.6945215,40.4660584
46031,-3.6955813,40.4653325
46042,-3.6958564,40.4654605
21396,-3.6951763,40.4654981
23214,-3.6957511,40.4655531
21401,-3.69501,40.4655825
36334,-3.695573,40.4656625
21409,-3.6948189,40.4656809
21410,-3.6946957,40.4657559
21432,-3.6958457,40.4660412
2403,-3.6959871,40.4660938
26476,-3.6970365,40.4650864
2849,-3.6973803,40.4651785
4813,-3.696557,40.4652857
46039,-3.6960572,40.465883
16616,-3.6962247,40.4661064
2404,-3.6961446,40.4662425
21431,-3.696143,40.4663563
16640,-3.6962734,40.4664316
23196,-3.6965791,40.4664933
21378,-3.6963813,40.4665141
21472,-3.6939964,40.4661204
13718,-3.6944269,40.4668786
22578,-3.6942972,40.4670204
13711,-3.6943449,40.4671072
21481,-3.6936209,40.4671774
21473,-3.694227,40.4673019
2326,-3.6941868,40.4673712
21478,-3.6943048,40.46741
21495,-3.6934031,40.4677026
21480,-3.6937201,40.4678283
23202,-3.6966538,40.4665714
21385,-3.696699,40.4668222
23211,-3.696948,40.4668397
23216,-3.6969901,40.4668841
21384,-3.6968417,40.4669791
23217,-3.6970461,40.4669872
21392,-3.6971032,40.467242
21400,-3.6973414,40.4675049
21415,-3.6968931,40.4683185
15609,-3.6971899,40.4686515
21479,-3.6938006,40.4678569
21496,-3.6934014,40.4683531
24762,-3.6933454,40.468674
24763,-3.6932733,40.4688092
55634,-3.6931999,40.4689269
37751,-3.6932804,40.4690958
37752,-3.6933931,40.4691229
37750,-3.6931624,40.4691819
24764,-3.6941436,40.469245
37790,-3.6942902,40.4693511
21435,-3.6947981,40.4665878
16644,-3.6957053,40.4670665
21434,-3.695368,40.4672583
21416,-3.6956835,40.4674694
44460,-3.6956247,40.4693654
37694,-3.6954775,40.469541
21497,-3.6955386,40.4698186
21498,-3.6957934,40.4700089
21499,-3.695986,40.4701285
37641,-3.6953908,40.471734
21379,-3.6983626,40.4692095
35300,-3.6978177,40.4692237
21374,-3.6982664,40.4694476
23283,-3.6979142,40.4697014
21422,-3.6984744,40.4701154
19877,-3.6975416,40.4704982
2804,-3.6975573,40.4705074
19878,-3.6975442,40.4705497
2803,-3.6983302,40.4706547
2406,-3.6979381,40.470752
42053,-3.6907799,40.4670895
42075,-3.6889535,40.4671227
42066,-3.6891335,40.4671554
42060,-3.6897231,40.467214
42059,-3.6906301,40.4672352
51212,-3.6884574,40.4672452
42061,-3.6904662,40.4673272
21427,-3.6895413,40.4674533
21426,-3.6898124,40.467458
42072,-3.6888536,40.4675083
42067,-3.6890328,40.4675335
51213,-3.6883839,40.4675514
21428,-3.6895228,40.4676221
21429,-3.6895107,40.4676491
42076,-3.6887683,40.4678377
42073,-3.6889444,40.4678653
21430,-3.6894365,40.467894
22103,-3.6889335,40.4679044
16944,-3.6897214,40.4679974
21433,-3.6898802,40.4680299
21491,-3.692315,40.4667326
21474,-3.6912974,40.4667366
14340,-3.6924199,40.4669347
21492,-3.6924657,40.4672811
21482,-3.6926016,40.4673386
21493,-3.6927976,40.4674352
21494,-3.6929909,40.4675184
26845,-3.690996,40.4688926
15462,-3.6929121,40.4694129
49277,-3.6918297,40.4696558
53051,-3.68595,40.4676711
44156,-3.6863228,40.4679041
53050,-3.6863347,40.4679278
21932,-3.686347,40.4679856
29198,-3.6870092,40.4681805
42930,-3.6869897,40.4682682
21931,-3.6865646,40.4685262
21930,-3.6865874,40.4686249
34887,-3.6866815,40.4687355
21929,-3.6865598,40.468794
42068,-3.688694,40.4681243
42074,-3.6888668,40.4681563
21368,-3.6892647,40.4683323
42077,-3.6887144,40.4684008
42052,-3.6902317,40.4684637
2327,-3.6892113,40.4685702
21367,-3.6891842,40.4686873
21371,-3.6891333,40.4688996
21359,-3.6890447,40.4692669
21376,-3.6889509,40.4695566
42600,-3.6870263,40.4689916
14744,-3.6863592,40.4690138
49775,-3.6872889,40.4690405
49776,-3.6872755,40.4690904
42599,-3.6871208,40.4691596
15473,-3.686981,40.4692029
21933,-3.6862086,40.4692744
49722,-3.6869508,40.469317
49777,-3.6872042,40.4693542
49721,-3.6870883,40.4693616
49720,-3.686934,40.4693805
44690,-3.6860533,40.4694124
49719,-3.6869039,40.4694522
49718,-3.6868954,40.4694855
49778,-3.6871564,40.4695316
42601,-3.6868827,40.4695355
2657,-3.6858208,40.4695708
49717,-3.6868678,40.4695928
6578,-3.6870917,40.4696313
49779,-3.6873584,40.4696328
49780,-3.6874686,40.4696524
49781,-3.6875516,40.4696671
43283,-3.6857312,40.4696841
42108,-3.6856714,40.4697482
42109,-3.6856259,40.4697964
21938,-3.6868425,40.4697982
42602,-3.6863322,40.4698157
21936,-3.6860825,40.4698797
49782,-3.6862939,40.4699387
49783,-3.686275,40.4699994
21362,-3.6910973,40.4699574
21363,-3.6912233,40.4700064
21361,-3.6909792,40.4700737
21360,-3.6909122,40.4701594
21418,-3.6917211,40.4701958
21442,-3.6908556,40.4702141
21364,-3.6914781,40.4702308
21447,-3.6914293,40.4702621
21419,-3.6919193,40.4702685
44084,-3.6925474,40.4702874
46122,-3.6858298,40.4700054
15456,-3.6859307,40.4700096
42598,-3.6867836,40.4700269
42597,-3.6862586,40.4700521
21935,-3.6858764,40.4700697
49723,-3.6862388,40.4701157
42596,-3.6867147,40.4701709
49740,-3.6857979,40.4702789
49739,-3.6857755,40.4703572
43284,-3.6857476,40.4704551
21370,-3.6889133,40.4697015
46082,-3.6902648,40.4698066
46076,-3.6888569,40.4698949
2328,-3.6894353,40.4701742
21407,-3.6902565,40.4703002
21408,-3.6907586,40.4703695
21381,-3.6887148,40.4704361
21657,-3.6908118,40.4706144
21406,-3.6901982,40.470691
26844,-3.6894966,40.4708963
2073,-3.6920236,40.4704066
21420,-3.6921671,40.4704866
21443,-3.6909529,40.470562
21446,-3.6912496,40.4705845
21444,-3.6911155,40.4706025
21445,-3.6912231,40.4706304
13719,-3.6908679,40.4706463
13720,-3.6909102,40.4706586
21421,-3.6927687,40.470675
21449,-3.6917294,40.4708125
21450,-3.691812,40.470842
21448,-3.6913327,40.4708633
77,-3.6912519,40.4708682
21451,-3.6919887,40.4709003
21453,-3.6921198,40.4709441
2085,-3.6908463,40.4709935
21454,-3.6922916,40.4710242
21452,-3.6920987,40.4710349
21455,-3.6924499,40.4710642
46080,-3.6926349,40.4711292
21382,-3.6884842,40.4711788
37920,-3.6884883,40.4712233
21383,-3.6885425,40.4712661
20523,-3.6896064,40.4715232
